Uuid,PropertyName,PrimaryDataType,Pset,Description,PropertyType
0059fd00-d211-11e1-8000-00215ad4efdf,ApplianceDiversity,IfcPositiveRatioMeasure,Pset_ThermalLoadAggregate,"Diversity of appliance load.",P_SINGLEVALUE
31f5a880-d1be-11e1-8000-00215ad4efdf,ApplianceDiversity,IfcPositiveRatioMeasure,Pset_AirSideSystemInformation,"Diversity of appliance load.",P_SINGLEVALUE
2aabba80-d211-11e1-8000-00215ad4efdf,AppliancePercentLoadToRadiant,IfcPositiveRatioMeasure,Pset_ThermalLoadDesignCriteria,"Percent of sensible load to radiant heat.",P_SINGLEVALUE
75b4d600-d1ef-11e1-8000-00215ad4efdf,ApplicableStructuralDesignMethod,IfcLabel,Pset_MaterialWoodBasedPanel,"Determines whether mechanical material properties are applicable to 'ASD' = allowable stress design (working stress design), 'LSD' = limit state design, or 'LRFD' = load and resistance factor design.",P_SINGLEVALUE
7862fb80-d1ee-11e1-8000-00215ad4efdf,ApplicableStructuralDesignMethod,IfcLabel,Pset_MaterialWoodBasedBeam,"Determines whether mechanical material properties are applicable to 'ASD' = allowable stress design (working stress design), 'LSD' = limit state design, or 'LRFD' = load and resistance factor design.",P_SINGLEVALUE
faa16263-5762-4a27-aba0-1fe93a6cc739,ApplicationMethod,IfcText,Pset_RoadMarkingCommon,"State the application method used... e.g. spray, extruded",P_SINGLEVALUE
cfaf9e80-d1e3-11e1-8000-00215ad4efdf,ApplicationOfFan,IfcLabel,Pset_FanOccurrence,"The functional application of the fan.

SupplyAir: Supply air fan. 
ReturnAir: Return air fan. 
ExhaustAir: Exhaust air fan. 
Other: Other type of application not defined above.",P_ENUMERATEDVALUE
90286e0b-e04b-4fa1-bf4e-1e2e07947241,ApplicationTemperature,IfcThermodynamicTemperatureMeasure,Pset_CourseApplicationConditions,"Indicates the ambient temperature at which the course is applied",P_SINGLEVALUE
3469a249-4193-4603-a1c9-c402d5623291,Application,IfcLabel,Pset_ActuatorTypeCommon,"Indicates application of actuator.",P_ENUMERATEDVALUE
5a95c146-e11d-4ab0-9a7b-5dbaa356881c,Application,IfcLabel,Pset_ControllerTypeProgrammable,"Indicates application of controller.",P_ENUMERATEDVALUE
a214298b-c8bc-4c2d-91e0-2d20124d29f8,Application,IfcLabel,Pset_UnitaryControlElementTypeIndicatorPanel,"The application of the unitary control element.",P_ENUMERATEDVALUE
caede900-d1e9-11e1-8000-00215ad4efdf,Application,IfcLabel,Pset_HumidifierTypeCommon,"Humidifier application.

Fixed: Humidifier installed in a ducted flow distribution system.
Portable: Humidifier is not installed in a ducted flow distribution system.",P_ENUMERATEDVALUE
dd16da36-1f29-4f98-b0ee-865b8ff8e64e,AppliedLineLoad,IfcMassPerLengthMeasure,Pset_TrackElementTypeDerailer,"The load of line where the derailer is installed. It is a design parameter and is defined by mass per length.",P_SINGLEVALUE
f22803bd-dea9-4eab-8890-5abde594fb02,AppliesToTrainCategory,IfcLabel,Pset_RailwaySignalAspect,"Sign information relative to train category, e.g. freight, passenger.",P_ENUMERATEDVALUE
aeafc365-c976-4480-81f6-a68d039b0115,ApproachSpeed,IfcLinearVelocityMeasure,Pset_MarkerGeneral,"The design speed of trains approaching the signal if different from the line speed.",P_SINGLEVALUE
aeafc365-c976-4480-81f6-a68d039b0115,ApproachSpeed,IfcLinearVelocityMeasure,Pset_RailwaySignalOccurrence,"The design speed of trains approaching the signal if different from the line speed.",P_SINGLEVALUE
6c51b375-bc9b-4649-ae3c-f764aec5f982,ArcExtinctionType,IfcLabel,Pset_ProtectiveDeviceTypeFuseDisconnector,"Type of arc extinction used.",P_SINGLEVALUE
55843d5d-d3c0-496d-b47b-0df5e3f20752,AreaID,IfcIdentifier,Pset_GeoObsMappedUnit,"Identification of the single, specific mapped feature in the same mapped zone.
>NOTE Mapped zone is represented in IFC using _IfcSpatialZone_ with PredefinedType _MAPPEDZONE_.",P_SINGLEVALUE
5480c892-76a8-49b5-8cc6-25dd5bc94805,AreaOfInterest,IfcIdentifier,Pset_GeoScienceModelCommon,"Reference to geographical gazeetteer entries (France, Paris basin etc). 
>NOTE Geonames (https://www.geonames.org/) could be used in case no other is available.",P_SINGLEVALUE
e0bfd600-d20a-11e1-8000-00215ad4efdf,AreaPerOccupant,IfcAreaMeasure,Pset_SpaceOccupancyRequirements,"Design occupancy loading for this type of usage assigned to this space.",P_SINGLEVALUE
a7617900-d1be-11e1-8000-00215ad4efdf,ArrangementType,IfcLabel,Pset_AirTerminalBoxTypeCommon,"Terminal box arrangement.
SingleDuct: Terminal box receives warm or cold air from a single air supply duct.
DualDuct: Terminal box receives warm and cold air from separate air supply ducts.",P_ENUMERATEDVALUE
70ed2380-d1e9-11e1-8000-00215ad4efdf,Arrangement,IfcLabel,Pset_HeatExchangerTypeCommon,"Defines the basic flow arrangements for the heat exchanger:

COUNTERFLOW: Counterflow heat exchanger arrangement. 
CROSSFLOW: Crossflow heat exchanger arrangement. 
PARALLELFLOW: Parallel flow heat exchanger arrangement. 
MULTIPASS: Multipass flow heat exchanger arrangement. 
OTHER: Other type of heat exchanger flow arrangement not defined above.",P_ENUMERATEDVALUE
a262f080-d1e3-11e1-8000-00215ad4efdf,Arrangement,IfcLabel,Pset_FanCentrifugal,"Defines the fan and motor drive arrangement as defined by AMCA.

ARRANGEMENT1: Arrangement 1. 
ARRANGEMENT2: Arrangement 2. 
ARRANGEMENT3: Arrangement 3. 
ARRANGEMENT4: Arrangement 4. 
ARRANGEMENT7: Arrangement 7. 
ARRANGEMENT8: Arrangement 8. 
ARRANGEMENT9: Arrangement 9. 
ARRANGEMENT10: Arrangement 10. 
OTHER: Other type of fan drive arrangement.",P_ENUMERATEDVALUE
7e57dd00-d1ec-11e1-8000-00215ad4efdf,ArticleNumber,IfcIdentifier,Pset_ManufacturerTypeInformation,"Article number or reference that is be applied to a configured product according to a standard scheme for article number definition as defined by the manufacturer. It is often used as the purchasing number.",P_SINGLEVALUE
b53ceb80-d20a-11e1-8000-00215ad4efdf,ArtificialLighting,IfcBoolean,Pset_SpaceLightingRequirements,"Indication whether this space  requires artificial lighting (as natural lighting would be not sufficient). (TRUE) indicates yes (FALSE) otherwise.",P_SINGLEVALUE
d4a474a6-2406-4cd5-845a-d1c3c488ae55,AsbestosPotential,IfcText,Pset_GeoAspects,"Description or rating of the potential presence of asbestos in the ground.",P_SINGLEVALUE
671ced80-d1f4-11e1-8000-00215ad4efdf,AsBuiltLocationNumber,IfcLabel,Pset_PrecastConcreteElementFabrication,"Defines a unique location within a structure, the ‘slot’ into which the piece was installed. Where pieces share the same piece mark, they can be interchanged. The value is only known after erection.",P_SINGLEVALUE
eef5fe00-d1da-11e1-8000-00215ad4efdf,AspectRatio,IfcReal,Pset_DistributionSystemTypeVentilation,"The default aspect ratio.",P_SINGLEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_CableCarrierSegmentTypeDropper,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_CableSegmentTypeStitchWire,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_DiscreteAccessoryTypeTensioningEquipment,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_ElectricFlowStorageDeviceTypeBattery,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_ElectricFlowStorageDeviceTypeUPS,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_ElementAssemblyTypeCantilever,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_ElementAssemblyTypeHeadSpan,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_ElementAssemblyTypeRigidFrame,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_ElementAssemblyTypeSteadyDevice,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_MemberTypeCatenaryStay,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_MemberTypeOCSRigidSupport,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
e016c1b1-96e6-495c-bdfe-58665d2c5b60,AssemblyInstruction,IfcExternalReference,Pset_PowerControlSystem,"Instructions to describe how the system / equipment / facility is assembled.",P_REFERENCEVALUE
62543b80-d1ec-11e1-8000-00215ad4efdf,AssemblyPlace,IfcLabel,Pset_ManufacturerOccurrence,"Enumeration defining where the assembly is intended to take place, either in a factory, other offsite location or on the building site.",P_ENUMERATEDVALUE
9f203280-d1ec-11e1-8000-00215ad4efdf,AssemblyPlace,IfcLabel,Pset_ManufacturerTypeInformation,"Enumeration defining where the assembly is intended to take place, either in a factory or on the building site.",P_ENUMERATEDVALUE
dbdc3180-d1cc-11e1-8000-00215ad4efdf,AssessmentCondition,IfcLabel,Pset_Condition,"The overall condition of a product based on an assessment of the contributions to the overall condition made by the various criteria considered. The meanings given to the values of assessed condition should be agreed and documented by local agreements. For instance, is overall condition measured on a scale of 1 - 10 or by assigning names such as Good, OK, Poor.",P_SINGLEVALUE
d7177d80-d1cc-11e1-8000-00215ad4efdf,AssessmentDate,IfcDate,Pset_Condition,"Date on which the overall condition is assessed",P_SINGLEVALUE
e1397c00-d1cc-11e1-8000-00215ad4efdf,AssessmentDescription,IfcText,Pset_Condition,"Qualitative description of the condition.",P_SINGLEVALUE
e215302e-55fa-4d46-9591-23f69deb5a07,AssessmentFrequency,IfcTimeMeasure,Pset_Condition,"Indicates how often the equipment should be assessed, to have a clear estimation on its working state, based on which the maintenance staff can decide whether it requires maintenance or requires to be updated or replaced.",P_SINGLEVALUE
2dbf34a5-6f34-4446-bf42-654942874c98,AssessmentMethod,IfcDocumentReference,Pset_Condition,"External reference to assessment method or application used to perform the assessment.",P_REFERENCEVALUE
d7719a70-bc8b-4b86-a054-6e6db2b4dd4c,AssessmentType,IfcLabel,Pset_Condition,"Category of latest condition assessment report of the asset.",P_SINGLEVALUE
8a7a7500-d1c1-11e1-8000-00215ad4efdf,AssetAccountingType,IfcLabel,Pset_Asset,"Identifies the predefined types of risk from which the type required may be set.",P_ENUMERATEDVALUE
ea704473-b885-43e6-acb4-10eecce2f745,AssetCriticality,IfcLabel,Pset_MaintenanceStrategy,"Rating of the asset's criticality to the operation of the facility",P_ENUMERATEDVALUE
00c2cebe-a116-4a21-9151-39fb7e04700c,AssetFrailty,IfcLabel,Pset_MaintenanceStrategy,"Rating of the asset's frailty to breakage or deterioration",P_ENUMERATEDVALUE
a847da00-d1c1-11e1-8000-00215ad4efdf,AssetInsuranceType,IfcLabel,Pset_Asset,"Identifies the predefined types of insurance rating from which the type required may be set.",P_ENUMERATEDVALUE
a4fec423-68a5-4248-bf87-ea82c7d840c0,AssetPriority,IfcLabel,Pset_MaintenanceStrategy,"Combined criticality and frailty rating indicating the operational and maintenance priority of the asset",P_ENUMERATEDVALUE
442e5665-90d1-453b-8cf9-57cae7db5e50,AssetStatus,IfcLabel,Pset_Asset,"Current status or stage in life cycle.",P_SINGLEVALUE
99f9be00-d1c1-11e1-8000-00215ad4efdf,AssetTaxType,IfcLabel,Pset_Asset,"Identifies the predefined types of taxation group from which the type required may be set.",P_ENUMERATEDVALUE
4fd2e75b-2b13-4b59-96cc-8a2581cd265a,AssetUse,IfcLabel,Pset_Asset,"General use category of the asset",P_SINGLEVALUE
8a3c59a6-eee3-4dbd-8418-3e0b8749d92c,AssociatedActivity,IfcLabel,Pset_Risk,"An indication or link to any associated activity or process that may trigger the hazard. If used directly on an annotation or semantic object. for an alternative see group use encording template",P_SINGLEVALUE
147db099-a93c-44fb-896f-5aa2c8efbe8d,AssociatedLocation,IfcLabel,Pset_Risk,"An indication or link to any associated location or space that may trigger the hazard. If used directly on an annotation or semantic object. for an alternative see group use encording template",P_SINGLEVALUE
432690e3-8f40-44c3-9d0a-7691ac65c4c3,AssociatedProduct,IfcLabel,Pset_Risk,"An indication or link to any associated product or material that may trigger the hazard. If used directly on an annotation or semantic object. for an alternative see group use encording template",P_SINGLEVALUE
2c1eb800-d1fc-11e1-8000-00215ad4efdf,AtexVerified,IfcBoolean,Pset_ProtectiveDeviceTrippingUnitTypeCommon,"An indication whether the tripping_unit is verified to be applied in EX-environment or not.",P_SINGLEVALUE
c9202780-d1e1-11e1-8000-00215ad4efdf,AtmosphericAcidificationPerUnit,IfcMassMeasure,Pset_EnvironmentalImpactIndicators,"Quantity of gases responsible for the atmospheric acidification calculated in equivalent SO2",P_SINGLEVALUE
1f8d6600-d1e2-11e1-8000-00215ad4efdf,AtmosphericAcidification,IfcMassMeasure,Pset_EnvironmentalImpactValues,"Quantity of gases responsible for the atmospheric acidification calculated in equivalent SO2.",P_SINGLEVALUE
4f3a6f00-d1de-11e1-8000-00215ad4efdf,AtmosphericPressure,IfcTimeSeries,Pset_DuctSegmentPHistory,"Ambient atmospheric pressure.",P_REFERENCEVALUE
61a4b080-d1be-11e1-8000-00215ad4efdf,AtmosphericPressure,IfcTimeSeries,Pset_AirTerminalBoxPHistory,"Ambient atmospheric pressure.",P_REFERENCEVALUE
84889200-d1c9-11e1-8000-00215ad4efdf,AtmosphericPressure,IfcTimeSeries,Pset_CoilPHistory,"Ambient atmospheric pressure.",P_REFERENCEVALUE
9843f080-d1e9-11e1-8000-00215ad4efdf,AtmosphericPressure,IfcTimeSeries,Pset_HumidifierPHistory,"Ambient atmospheric pressure.",P_REFERENCEVALUE
f8cd3080-d1dd-11e1-8000-00215ad4efdf,AtmosphericPressure,IfcTimeSeries,Pset_DuctFittingPHistory,"Ambient atmospheric pressure.",P_REFERENCEVALUE
0fc49883-5ab2-40aa-b640-e276e1d814ed,Attenuation,IfcReal,Pset_TelecomCableGeneral,"Indicates the optical or electrical attenuation of the cable measured in dB, at a certain wavelength or frequency, changing with the length of the cable.",P_SINGLEVALUE
7a639500-d1c3-11e1-8000-00215ad4efdf,AudioAmplification,IfcFrequencyMeasure,Pset_AudioVisualApplianceTypeReceiver,"Indicates audio amplification frequency ranges.",P_TABLEVALUE
e644fe00-d1c1-11e1-8000-00215ad4efdf,AudioAmplification,IfcFrequencyMeasure,Pset_AudioVisualApplianceTypeAmplifier,"Indicates audio amplification frequency ranges.",P_TABLEVALUE
83546680-d1c3-11e1-8000-00215ad4efdf,AudioMode,IfcIdentifier,Pset_AudioVisualApplianceTypeReceiver,"Indicates audio sound modes and corresponding labels, if applicable.",P_TABLEVALUE
ee9d3900-d1c1-11e1-8000-00215ad4efdf,AudioMode,IfcIdentifier,Pset_AudioVisualApplianceTypeAmplifier,"Indicates audio sound modes and corresponding labels, if applicable.",P_TABLEVALUE
f6111200-d1c2-11e1-8000-00215ad4efdf,AudioMode,IfcIdentifier,Pset_AudioVisualApplianceTypeDisplay,"Indicates audio sound modes and corresponding labels, if applicable.",P_TABLEVALUE
797e3380-d1c2-11e1-8000-00215ad4efdf,AudioVolume,IfcInteger,Pset_AudioVisualApplianceTypeCommon,"Indicates discrete audio volume levels and corresponding sound power offsets, if applicable.  Missing values may be interpolated.",P_TABLEVALUE
cad9f300-d1c1-11e1-8000-00215ad4efdf,AudioVolume,IfcTimeSeries,Pset_AudioVisualAppliancePHistory,"Indicates the audio volume level where the integer level corresponds to an entry or interpolation within Pset_AudioVisualApplianceTypeCommon.AudioVolume.",P_REFERENCEVALUE
726a64db-7c0b-4082-b341-c6a19d991f4f,Authors,IfcLabel,Pset_GeoScienceModelCommon,"Name of the author(s) involved in producing the model.",P_LISTVALUE
25854600-d1e6-11e1-8000-00215ad4efdf,AutomaticCondensateDischarge,IfcBoolean,Pset_FilterTypeCompressedAirFilter,"Whether or not the condensing water or oil is discharged automatically from the filter.",P_SINGLEVALUE
5bb1ce00-d1c4-11e1-8000-00215ad4efdf,AuxiliaryEnergyConsumption,IfcTimeSeries,Pset_BoilerPHistory,"Boiler secondary energy source consumption (i.e., the electricity consumed by electrical devices such as fans and pumps).",P_REFERENCEVALUE
adc91280-d209-11e1-8000-00215ad4efdf,AuxiliaryEnergySourceConsumption,IfcTimeSeries,Pset_SpaceHeaterPHistory,"Auxiliary energy source consumption.",P_REFERENCEVALUE
cb4d5362-3c66-4e3d-b4da-99600841eb03,AxleCounterResponseTime,IfcTimeMeasure,Pset_AxleCountingEquipment,"The time that axle counter can detect the axles of locomotive and vehicle.",P_SINGLEVALUE
1e73c95c-d012-432e-8e97-b78166c9d170,AxleCountingEquipmentType,IfcLabel,Pset_AxleCountingEquipment,"The type of axle counting equipment.",P_ENUMERATEDVALUE
c6382d80-d207-11e1-8000-00215ad4efdf,Azimuth,IfcTimeSeries,Pset_ShadingDevicePHistory,"The azimuth of the outward normal for the outward or upward facing surface.",P_REFERENCEVALUE
